Sample_ID,Temperature,DO,pH,Turbidity,BOD,Conductivity,Ammonia,Nitrate,Hardness,COD,CO2,Alkalinity,Activity_Level,Disease_Risk,Status
12,26.60281073928923,5.439714268661036,7.57903984187696,28.06340540720282,2.737275221433786,493.7811837902374,0.40909559770506276,0.5369678656364466,123.77747784574854,20.28907090410398,3.733547813505866,243.71111861087218,79.46536506940711,0.5157006553069534,Healthy
13,28.725886814698104,5.2132623437603085,8.330104349050107,22.83177679397195,2.7308576502127018,493.9107068253892,0.09554037176989,1.3136120852053677,140.6002749673194,12.054439336094365,3.008783654898148,238.25634873387253,76.99610418402783,0.43972093541260526,Healthy
14,22.260159266026605,4.4109236055500824,7.224324872764173,11.3346338292694,2.5600968988911355,429.60353651570415,0.08234581778644107,0.27570904705152155,187.94720038189627,10.32201850618787,2.762316683039016,215.5261883146353,85.94179547521476,0.4669719435995383,Healthy
15,22.8252465024609,4.807874403318001,8.1943855212661,29.17319314157301,4.329474841931749,439.96365919976796,0.17996808083847943,0.9304310193670674,176.83730632541776,14.110410620978008,3.0766090704516595,271.73188328520257,79.7900314339276,0.6918428831464725,Unhealthy
16,26.313137412277083,6.406469470990907,7.579164313385059,28.782524916167166,3.3061738612271965,476.23036193274856,0.374605462122318,0.9426292047579871,156.83503561457013,10.435945403517435,2.488236442057697,108.86181315120112,66.38690420302892,0.4544294375089177,Healthy
17,24.961506638996728,6.1011006251492566,7.239432798554221,45.13449743242131,3.2354851586893894,456.87144050346643,0.06767847094277893,0.5613328796177354,160.76664841952083,12.912848090052838,0.8952504942809854,230.27490886864342,96.78562173991662,0.4957374043099523,Healthy
18,28.94274199778582,4.326933706241739,7.306445666378272,36.30811684554777,1.4961376355932465,272.4559701801972,-0.08985867177326823,0.9273181813583038,207.84671988637155,16.720269607817333,5.042177910534731,237.59230180021655,76.94333463338234,0.42144684574553687,Healthy
19,25.27592777343637,5.619198766515071,7.371861076722272,19.75813175670795,4.135418030209227,431.6160295539845,0.19586093699092016,1.1838556009280476,159.2922970852314,16.741708696230635,3.1553249991994017,125.62626283518563,73.52659773378494,0.5316721188768863,Healthy
20,23.763088895994127,6.4016645480461465,7.669666378560766,48.54092566334188,2.2607416051465274,381.8874852591749,0.31620889598931046,0.13495434819378072,176.47635023883706,10.510849667871852,3.398147265122537,109.82776347905664,84.63925423055571,0.41424174557556975,Healthy
21,32.39694630676466,3.496713662654354,7.7091341952142,42.21033695525353,3.5599326302663283,464.01691351268096,0.3940314099686595,0.9508234422472445,266.7974635232217,12.561473135256277,2.9420922501230913,155.24347241146393,77.49450945930072,0.8298722243311927,Unhealthy
22,27.322671098540393,6.152032230855922,7.270519998424568,35.82097703468616,3.777376937958192,688.8207202082729,0.1944206365497521,0.052018753900976766,123.05269452464307,20.371665023851218,2.264883199275412,160.30751344908248,78.99228192939327,0.5219450965609671,Healthy
23,28.20258461406377,4.704851489264984,7.490258163095607,27.73515901150168,4.860658595838651,479.3985332379443,0.20062880714607972,0.5103005589430376,105.92629073701366,17.482000588669706,2.8140755190512294,245.20516781014584,99.92183998600687,0.7505391496919742,Unhealthy
24,23.72575544135963,6.184718402311791,8.356908143444745,20.405607632765204,2.191179600880888,424.91762510620816,0.38846808811068967,1.2887499094702837,211.34358659194427,25.375325196742708,1.4006052378056888,163.1276729785343,72.24878571744954,0.3532041686801592,Healthy
25,26.36685182642445,4.58408901214898,8.191017268040284,26.27793223928947,0.4804878441791747,523.7441201581802,0.02563099603654953,0.6254653899823839,152.85427754823587,20.90064086870764,5.277086498053304,148.61908890312776,71.82239105982605,0.2911931327173281,Healthy
26,28.3327677691296,3.3341414792025774,7.674529467869613,40.88748619704186,3.683849544753695,488.615030976737,0.20337750697803889,0.44783601067730827,167.2704988902952,20.721465342799696,1.765488001577604,163.30197579832645,76.16578512012464,0.8221512382261452,Unhealthy
27,24.54701926773309,3.546949074540205,7.51520139126728,48.84586305934609,5.300511181510854,483.6075592361473,0.27285086679100695,0.7406186813045955,148.75374487475543,8.06065724772099,1.9680337161528205,267.1179400492527,85.71515935581039,1.0,Unhealthy
28,29.127094055037016,5.557701935993658,7.548012530687305,45.43243528272189,4.738946352939437,498.5480474572537,0.3039062465542041,1.4203719014490657,169.6079943692995,18.819301758167114,2.5597407956135996,200.78260246261712,59.93465969809601,0.7357302952452087,Unhealthy
29,26.198083930243584,5.811667002065779,7.745407189092167,25.111505782137257,3.7096594152746256,614.5234851863634,0.18882319681709409,0.25049532583819223,243.94152448385364,14.734465991515446,4.288075724852377,189.24493847858528,55.34444108523495,0.5131764554166419,Healthy
30,27.124918750620168,4.414820049874709,7.090882973920638,18.803825667109887,3.0083638143679527,359.5289251739267,0.25413292140470095,0.4846070265081967,212.08513834472478,12.245090982308753,3.014508999262654,193.39967007793692,69.12884729379853,0.5675455814591208,Healthy
31,26.194880163311808,6.266310950532849,7.397049385030662,31.40886246911204,4.30712259663731,487.89056614491636,-0.04859928240955874,1.249229504953888,214.48894047547907,15.840076702662643,1.7638642039695376,277.5236200595914,58.66077040940713,0.5064346159674584,Healthy
32,33.55683455352681,3.5061759252772484,6.832566370448964,12.315606344371485,2.5264538002955312,375.8895096014769,0.1710101905199382,1.3573107030613198,123.35091776829418,19.72605767305742,4.254338360757339,155.04969640380548,70.75168652474362,0.5849105046393549,Healthy
33,27.9595083257862,5.42070424162322,7.659689249042112,33.23167714184781,3.9763577693562193,494.44101170737986,0.3044210455065361,0.7689706327129149,133.95385053788522,17.504157955021057,3.731000626785481,278.9304974564062,80.0249969612929,0.6467902663951954,Unhealthy
34,24.8268672131323,4.046780560285052,7.758878375881096,28.52397413701331,4.005470159166627,376.50507908111246,0.13212471588943847,0.42828418924200734,66.43685362058292,10.6076309932897,3.5384349572164524,212.6297779352902,66.09251136447736,0.7357237193033224,Unhealthy
35,30.467634736309567,4.717796670637409,7.30672541508025,25.339634981317577,4.56020990749888,416.61065491159326,0.2570781065907517,1.4287530505427477,147.62476715668984,18.712294567963102,3.7157342411708405,190.37483708147914,60.731734232186575,0.7187505078523359,Unhealthy
36,24.337469050086934,5.556878405579697,8.129594705316013,14.052969327332045,6.259660038911077,426.3928068609675,0.30362470009632375,1.278332717524759,218.26812745542634,11.81206228962018,5.394361900582451,350.0540298760569,75.69337161715347,0.7928951010590806,Unhealthy
37,28.626590785014265,4.467503961659257,7.009693734799064,35.136001065697165,3.892415967178767,528.0653375475767,0.2088940958970682,1.00368409632867,200.67786062993483,16.08341559482143,5.185094895036112,136.66163061208422,83.6254348461517,0.6969654884552058,Unhealthy
38,22.120989628360675,5.0385333469242095,6.914250047916072,24.672991603380886,2.9910363742925012,523.4763555153932,0.27045565251958853,0.5562792953187741,171.13946948191506,13.483249662614329,2.3132846569967045,178.77885442597963,58.050265614833876,0.5407619494306516,Healthy
39,24.015441853304708,6.7075513710573285,7.589780727423989,18.30083164289712,3.4744256878080058,350.34260988428923,0.13447209216584655,0.785291197748589,179.10798865127788,13.905668741321872,4.623884992811153,126.05412565015999,83.20232398305984,0.3582870512785268,Healthy
40,28.590583707607372,4.807729756572222,7.918839321044862,1.2773778671835068,1.7309240951108817,454.3947288799879,0.2252066464364744,0.7518919756865509,152.44457829698376,18.831214875202548,3.3831681897589005,257.1477182321702,83.17306203738326,0.3297305752708561,Healthy
41,30.215399739986232,6.50283053447817,8.173571076583148,29.724850949493636,2.805286868910942,393.2336116200662,0.32322594035070673,0.8992553913846734,188.19035529607137,9.79903140092051,3.4990958161377494,301.35133601910076,84.54085102156628,0.3963411640386024,Healthy
42,28.51410484356991,4.1443517744108584,7.316446294852424,47.72251596669744,3.090717561886896,349.31960714597324,0.2688367553162121,1.235300431439401,210.6351311792246,24.725975371384664,1.3077291683566714,300.1953668842783,87.18480214871687,0.6856098790369984,Unhealthy
43,27.65305515283528,6.1357650134983395,7.931472333372518,46.6125921454787,2.9759116020654073,432.63863596605034,0.17961624765232775,1.063825112341221,115.36452850358108,5.894569653527519,2.829614234611804,273.43692518876026,97.02013924659616,0.45851164894163815,Healthy
44,27.096688913232132,7.22988234478948,7.484596612199717,25.429037434137282,3.652354872033722,425.32137692353444,0.2769059685148952,0.47678717690457256,191.9859075134939,12.011661583725715,2.187176409663435,188.14277193224206,71.43907951380945,0.37988192977412444,Healthy
45,23.56443402889772,2.534026599847253,7.430949080023672,23.977879396382193,2.677580067617799,644.1373189076418,0.33575317487639417,1.2129489350058613,217.29739483818668,16.851059449708703,3.8280588148933092,178.08554135060922,76.09571580077858,0.7686575680798621,Unhealthy
46,25.840467374815873,4.5437256934354275,7.853463974994669,34.68774256075024,4.621030667324471,484.6367860288557,0.004007046570702638,0.8939396420039466,163.39598844146522,17.92157083217655,4.071080500402805,99.72981365035609,70.83561566751975,0.7260839954698475,Unhealthy
47,26.618083687120638,6.192486552616648,7.760929151365368,20.016145608117085,3.500207064918197,339.79059993966104,0.38908888779470774,1.006119738757675,208.02802448482333,14.497621397141474,0.9255136489836886,322.15241211090756,75.0197684475581,0.4602561607475742,Healthy
48,31.171366678656746,5.256345536748409,6.8694431372063,33.01791899819466,3.4906996788613855,404.8180796663246,0.20964943135827135,1.239962257783581,292.5861777789021,14.713046484992288,2.9779651359957295,228.13868468890806,90.32873355636312,0.5700006774732718,Healthy
49,29.030854868705383,5.9453750480455705,8.090616139890358,37.660802783846904,3.172105283487082,531.7106636343519,0.3010587919888276,0.4665259251459347,175.82628828052432,17.052750426638084,4.121861504794252,170.48258570783102,61.54985516069331,0.514060673572351,Healthy
50,22.7108795339118,4.775217775941015,8.05203654165898,42.26933223884308,3.655190683858979,617.075421829594,0.39366963083742734,0.7892523263880612,195.73228200021293,13.844652612711599,2.813321037686555,279.6834133392181,66.38950327834425,0.7189350582966371,Unhealthy
51,28.972251908184386,5.60390774496748,7.249774919396188,28.99845923520047,4.325098264667635,323.12133502096333,0.0853991563323441,0.6405636345922355,150.47771665354435,21.96590628967453,3.7290636450023644,141.63412899439996,88.77180936504561,0.5887977680422861,Healthy
52,26.84475315875105,5.313187317529505,7.6583214133749635,27.963262498230343,2.6328697842891,299.6060491888764,0.1648670797086944,0.3296421723903633,187.250046504082,19.19674557115801,3.351165467627084,224.39732205336045,85.2003650690209,0.47065189831850746,Healthy
53,25.969233999082125,6.9013384739917685,7.697612074513096,21.220174132434387,2.8418835109247436,599.6772140297426,0.21537415649491543,0.904012993281476,198.41086499929216,19.364121755028172,3.3416602319526265,189.64225194254993,71.36868353182922,0.30981610795960673,Healthy
54,29.835028866522602,5.8053050119614555,7.604269506329563,21.7311964596014,3.1962739712233352,481.1691341896723,0.1559495774650686,1.553466965475327,187.79369361080552,10.169216383147916,2.7286850219317027,238.32062839281807,83.5440200112072,0.4355360494285358,Healthy
55,31.092998567487854,5.905123194490242,7.279877938461832,27.735211080984733,2.154129076526785,380.5365814498907,0.45819238910041704,0.24797667664827427,139.21218721164573,14.603057877971485,1.7834191958642904,196.18558764883272,78.41215842492034,0.4059277633054895,Healthy
56,30.793840357348596,5.0057476406530395,7.231350652824779,33.67365506816178,2.680742140278502,492.77032688979483,0.14718734874078487,0.7903158166851589,188.25447085301803,13.497670256396482,1.8784698525749726,112.94432653332655,90.00274609000988,0.4965603463661684,Healthy
57,25.482347430332084,4.914872531113008,7.489778371603422,39.13584626233249,3.023779126455341,239.14018087864977,0.18333438646157602,0.9921628805224321,238.48783754870547,9.971993121552671,3.7093525144553174,204.53458236020228,75.74509593826772,0.5798645848049577,Healthy
58,27.072362872446355,4.980930174616455,7.969091607703746,21.96821049319655,4.374389180712727,450.2700405277729,0.27452668379235723,0.8369234604968544,197.9454305805811,16.800820919728835,3.019458255518883,262.9318485125217,85.25632113872582,0.6834362828936397,Unhealthy
59,28.99379029421069,5.973342570853956,7.717440061837773,44.92688568959522,3.762561329001925,476.22569382744683,0.10574205687086935,0.7660615842452779,218.47948756287366,12.311771211100918,2.8614877553927753,198.24701564876088,101.4201191049262,0.5592364623859212,Healthy
60,30.926635381367078,4.994818623015685,7.351754267165558,27.288763989574313,3.6935899113675443,523.9416111630264,0.20251831458924835,0.41023509096625277,170.5195211994949,18.277019149251185,2.5761099576776476,246.50690729534517,80.98099155047467,0.6190177024234074,Unhealthy
61,26.56247728646413,5.847729828275695,7.808679484259338,29.78632705651564,4.350897962167972,368.888323816597,0.288094391350021,0.8698360228820491,209.9960095769484,9.64904218552834,2.694811154519248,137.2682308595568,75.49328165794843,0.6076400301762002,Unhealthy
62,27.44302307000855,7.990480958374526,6.36058295174797,22.527883208521764,3.362628211600603,456.85497291226875,0.21005675147409864,0.5729708068952222,191.17071352866103,23.595203064209105,4.046911794488139,198.42435240380888,82.2244698522098,0.2649351179284753,Healthy
63,24.680995077981915,6.545349644118031,7.959506280148841,5.757597397270583,3.8904648499288896,375.966029915233,0.2387935769320062,0.1430234885064341,141.9635708125107,10.51833670703969,2.664755918131973,162.52937269468535,71.34719141796116,0.399147752435119,Healthy
64,24.411380127757987,5.10877176139859,6.80411448848876,38.8404539636105,3.3967782470675036,470.43070045394535,0.1864801465061955,1.1583776661541192,192.740840191955,16.09651168600218,1.6589352866984313,244.8188504062826,98.87967705524733,0.6138399417803393,Unhealthy
65,30.437577467182592,6.941456706596734,7.355023623438747,37.36843897092433,3.7653623493996284,378.3722942109581,0.06826356289830798,1.0875157459526128,140.3321334623876,18.959296551940337,3.7436517755401733,201.88949373571975,76.80071037695981,0.4203947273301325,Healthy
66,32.06872008571247,5.010309552374139,7.052132042149543,27.186724428817865,2.917241342388418,417.35193286718237,0.2885911853607086,0.815498293055324,154.68478900460832,12.146797848999435,2.795123336135283,241.40442058019676,72.27066679774487,0.5484654314884306,Healthy
67,27.783969635258998,3.0542505577865753,6.982127409711637,30.66990717224872,1.061182841723571,370.3347684167817,0.460591968597669,0.8687224064617108,187.57313229169498,19.262343217164755,3.0313958655327764,265.262625569472,66.64310994979964,0.6133459354061179,Unhealthy
68,31.010598693676073,4.290296426899115,7.964330714951408,35.15939217704099,3.365720837813696,502.0908993458926,0.2522081956940126,1.1222954038146684,191.88977093520495,8.854082010997919,4.60757830639951,241.4971145072833,85.97220191606438,0.6779843794397611,Unhealthy
69,29.084908075142902,3.255049694768973,7.312919519475243,14.374541431134574,4.9227481360999406,518.6760893325333,0.27703169406970596,0.8673018970334249,132.43070139691483,22.260588495912803,2.979439442649493,216.38710605761867,83.67187412827738,0.8807332593731143,Unhealthy
70,26.06464073618463,5.078183819150429,7.638601552692286,24.709473226537053,4.426215402241592,431.2303544034069,0.33312673061402315,1.0712052664283944,222.15943084731504,15.070746324828791,3.289183673118725,140.1072644893157,70.02645628585907,0.7018568287805501,Unhealthy
71,29.084186816525243,5.522102055027462,7.4812317684483265,37.94264679621827,4.465397484591171,453.0590395968023,0.0976803404143961,0.710755339737845,202.8802511320189,12.017942960155601,1.8210765087016747,199.83283335998593,80.76451345122423,0.6431075068119944,Unhealthy
72,32.61410969939791,7.5117247747303395,7.690816330889248,17.457105768307507,4.736130721806218,334.1126868293165,0.4543017589755527,1.193595121572184,151.81086257556464,13.504091137862828,2.78033054764904,168.01457587905003,59.91444031787144,0.4589995202420897,Healthy
73,27.892521882670145,5.892312848516995,7.530728756424102,32.935579321666296,3.5886575909614375,426.02586815945705,0.27427945557073624,0.8962357177798053,118.49660814203298,19.044596346963598,3.609526045208601,179.3561625977464,76.84970575073156,0.5582444812573717,Healthy
74,32.69393096744202,5.237079365429363,6.986803110324572,16.43418195376595,3.6973157074055956,445.9836306366604,0.44582282789069305,0.8582155830817623,174.20381683674276,12.077723540747808,1.4446262661587577,177.52795095498496,79.52756352076695,0.5883627623318028,Healthy
75,20.140764687730766,6.495286697420187,7.898506727778856,34.66429982433527,2.88234810456565,659.663447282398,0.16203604053712128,0.4189816733863904,162.16225144555358,11.253211552886112,3.2008450931157095,141.20446551306532,92.07329809559224,0.38765621617191737,Healthy
76,30.465707513125672,2.8466376291905378,7.302497366735475,29.643585177025166,3.18392714397295,361.04263793806695,0.46816743070693895,0.8860867562905127,184.52561828212092,13.892317012081309,3.1007910726448062,82.55968465196061,67.2918119727131,0.8455466547533059,Unhealthy
77,28.261141204714512,5.782737469730279,6.877367240536099,13.848681840944906,4.115771149771142,567.134179100195,0.34301865928417397,0.5504135247516647,165.47533355377735,9.11518943615016,3.0412874555874394,159.911417100334,62.21647371197676,0.5442666521282712,Healthy
78,27.102977948602398,6.4250382326643605,7.328753935613635,41.64739354457171,4.703884437168816,529.7487018772647,0.31636481030228303,0.6085151820414518,99.70172557019961,24.102719539709078,4.037158898658243,211.60276711544955,66.04572039074958,0.6236427111404099,Unhealthy
79,28.275282329606508,3.72569650506419,8.100303916253724,22.654084232019507,3.3605537243190007,472.4509123592109,0.27808293452237776,0.5553873115051637,164.46612246795365,12.168027043926383,3.3344385148485216,119.10937727435059,61.634314996850804,0.7023368866878942,Unhealthy
80,22.037293256197323,6.872504851848315,7.840088696845397,21.89747562985619,3.0498107351485886,590.6896387356107,0.22017656583106607,0.48012952043023255,167.77523555726748,19.158083930902016,4.478071898356444,200.94093418829746,88.36657357758983,0.31489890645325785,Healthy
81,27.340984336487463,5.9061956889932965,7.360539146236857,32.00569197230943,3.500527958856597,479.76843780854904,0.3940637990168647,1.4374314209050885,205.34644099096235,16.047350418238864,2.006410484405964,314.0161054586579,90.48639295024037,0.5443360583789475,Healthy
82,29.07133771453524,5.001654503319038,7.3602969182726286,41.48637349428715,4.101206748929115,481.1327356534343,0.26684318438176563,1.199401718596521,152.072013015558,10.07732974759016,3.135924567218348,261.38339331513436,78.20216577948828,0.7093749335558204,Unhealthy
83,32.43368213422455,6.259338239327541,7.371345979513047,19.84178181021603,2.056145183866458,445.7503477585964,0.013951635569541737,1.3761102506432783,247.14698693490266,14.970226453936354,3.0844667863899473,298.61249054723174,87.21294945685148,0.24265696103674528,Healthy
84,26.44518934517906,8.224831429365274,8.330699193424337,30.616798498479717,1.2038190468627619,547.8855105934902,0.11593762459515972,0.4331314941333309,103.53437797392972,18.92001389655374,1.93074550624492,223.46767261596358,76.33958380580235,0.0,Healthy
85,25.574519191320437,5.718239506070194,7.652774180892622,34.28816500330573,2.9494631505084166,537.7175387048707,0.22769850973687034,0.8213761249732678,232.44669991210498,14.058693324568468,3.956295002091346,270.05058937918676,74.04888352299234,0.5003743056887835,Healthy
86,26.49472886924639,5.797864703560403,7.672016658876428,36.93105607263144,2.279287574085841,399.945817000303,0.2871998779798666,0.4119477124387713,171.02724116487582,20.96556472925514,5.3246733058528175,156.56211617193276,71.66962380946238,0.4299042663128242,Healthy
87,30.746206353106224,4.948766920551707,7.912113381612737,31.764415552772252,2.991859802352689,344.4602244320986,0.2432093813320125,0.5912915368408809,214.38339489374226,20.10757696390932,2.982993925516169,161.33958397868093,71.89609008622435,0.5760089171966128,Healthy
88,28.986253328979053,4.48018675664225,7.595515663610605,26.329721609166775,3.3522196811825284,433.76154900834746,0.3962764947752396,0.5245619049750276,183.1920593623493,19.59457427329165,3.505021088273767,35.651587631751624,59.52198443690969,0.6559562437027369,Unhealthy
89,26.410719388698883,6.4964029798530945,7.396383141671719,21.724097793512804,3.0467515909769864,385.9969148481883,0.01586777631536504,1.1718752019324685,225.58222144101876,12.701716138635016,3.0845184758153272,271.16872844253794,77.64254763607339,0.319987541040123,Healthy
90,29.539802299340067,4.472699408909359,7.421460060366009,30.861438830463747,4.952467534470745,444.9180340307716,0.2672305523806192,0.6811310965694721,164.50552141788756,9.600787761092565,2.286415330092824,292.4194387891932,74.59666089785956,0.8142234589552674,Unhealthy
91,28.291232648044122,5.585879484663271,7.471359496234374,19.278609880143932,3.82674476460232,548.9950507747311,0.03184249295354144,1.120513800108205,136.05518299288752,11.932061973186027,1.1792397221979838,166.80936527916379,82.45360724077875,0.4939172455889804,Healthy
92,30.90593497159867,4.92681106388186,7.485111105396063,0.7864951650539282,3.8004743596108286,413.4158675930568,0.3411654754581002,0.9812362668765554,236.82017149084254,15.981204703333603,2.2942265169046347,184.7628976161659,75.9352349643861,0.5488090547386918,Healthy
93,25.893840718367944,6.0747757908956705,7.791051817454792,34.365598041576675,4.122207144043402,446.57412949507403,0.23866495426695966,1.4910916256314368,175.46077416471437,17.728933567661777,1.6080416190482687,154.7682731785423,73.37296298430908,0.5847512742073357,Healthy
94,27.017013560206696,5.900394526344338,7.520778354322919,39.039348410861955,2.361166882219231,454.6418187846716,0.30035319664289417,0.35616673305808283,188.86233894496843,4.142142976197762,4.704102078059118,222.9592130886495,66.2880696999237,0.43024570299482995,Healthy
95,26.823675540603528,6.745047933109479,7.793056030886231,6.370675644581617,4.539111787420269,517.8744705764227,0.14633404472922806,1.1777699719360397,229.3900765617918,14.959433991941248,2.884890306076761,267.4959527181944,75.72153236821761,0.4113486299958788,Healthy
96,23.609455155603644,4.887980321374304,7.467713367956567,19.902692952900622,3.4242357134645403,270.2488532812316,0.4035357917989301,1.1439322611202183,138.7217903162226,15.790446126615922,2.6540806709528293,95.43368156713754,82.38237230816162,0.6175846348374249,Unhealthy
97,28.88836083119373,5.1761500776479545,7.531454076126436,36.191542610051975,4.170480617241212,401.46397641877627,0.37500695968706216,0.5079863485918896,203.8196359055703,13.612278718422242,3.889153824787806,224.56631183853514,63.566610089161394,0.6950803382580168,Unhealthy
98,28.783165816539668,4.325483541061232,6.700719726187157,50.574954697116986,2.4281427669598443,466.9026953823578,0.3200253163614265,1.102140000941948,156.40420974148435,21.456369195079397,1.878248897144112,183.39969369685127,75.87473753680739,0.6408305743547872,Unhealthy
99,28.015340369927383,4.966848087908666,7.866531069880993,30.207937076754078,1.9462412339839357,546.0063165141489,0.2344579303763871,0.9008434889078687,174.71322577422512,17.108900371254354,2.2331359619954476,206.80366351800137,77.33042951529484,0.4280186396897215,Healthy
100,27.29623859987456,5.952760591653822,7.638595390359197,22.719970587708655,4.317889658025028,410.6478041995036,0.31958287423541587,0.7317571220139777,182.89115861537155,21.550959540404484,3.068072269248621,227.53964010045746,67.81935216381736,0.596818945198206,Healthy
101,23.753887773848756,6.408386339974422,7.899204043943861,28.171035588951597,3.8764095260975164,299.8757835166501,0.16517289184151812,0.5528193539084002,119.99112554212256,13.920197398248838,4.0287689914234805,188.70785367363072,69.12143695092,0.461610613579791,Healthy
102,26.738064031703924,4.3934016109868494,6.341497848722524,43.74876419148185,2.5979484456424897,499.5769156772909,0.35266667908248545,0.5842671645652443,148.84651828718262,19.687387462534623,3.501685045168788,193.78478879565316,77.30610848766214,0.641468074442181,Unhealthy
103,26.971856450419693,6.543527104126792,8.335349881912292,23.540358208754647,2.6303369187253054,399.17100889394965,0.4479377073188705,1.4149436287357777,234.04291569652557,23.175331972637597,3.248325142515882,187.16748994672167,63.66578981707377,0.38522561400729116,Healthy
104,25.593168192335142,7.126765430565941,7.44416414873793,22.008079933497463,4.62543478441477,354.8266672727711,0.37847326719750235,0.8002048456872448,215.44764754339184,21.558467246363307,3.0781177352360163,258.2189721072969,78.49923715249392,0.5046949054106215,Healthy
105,27.516142865001974,5.996121883868441,7.943273126695007,25.172564778179677,2.310588107132672,400.05236882294207,0.16244770362311087,1.0346390004594377,177.4944169069106,9.539292032856334,3.400235855526775,225.1255976076498,66.046456263408,0.3458891777776124,Healthy
106,29.212152570443614,7.752154975069679,7.084037629149788,20.466713917412875,5.142672953255963,435.237971387532,0.2933700780727723,0.5627301854997341,189.72493834051573,13.731619612288096,3.201652905129255,213.23501226424165,85.62853693033216,0.4494738350407833,Healthy
107,33.65855770363159,4.571452961075712,7.745109562025028,31.226703159947956,2.5993792653521313,401.620426836943,0.09482301474896226,0.5660441161335084,168.2302997745417,13.274176472751018,1.9700277252230642,123.74289673446303,98.378277453883,0.5195780559450293,Healthy
108,28.523733438495515,4.0064143560262995,7.0786337747305375,46.246784584695604,4.138391925608383,273.55471543207443,0.31868683734108105,1.1245954427749827,234.26333543311927,17.44627267538164,3.046079221633151,177.28521540721076,66.3924319829818,0.8406921724601815,Unhealthy
109,28.772651172168292,3.3655357013148657,7.250492415721678,33.23079273116029,3.1713815242510153,521.7652957509706,0.3040724095435047,0.3951271365345404,171.98589688823344,18.431767775072665,1.9263113410822474,253.92014962035046,80.34207862374674,0.7503617170630343,Unhealthy
110,27.7766622527015,7.295253173787019,8.265612541546714,27.476464978737123,4.103187431082343,551.9900033022977,0.025622039256140317,0.6754358696284186,189.27368368539393,10.80553662987132,3.0810825429008237,202.26179438743537,67.73258095117981,0.37878444455371313,Healthy
111,22.243686354102877,6.285238787624869,7.423727039694661,27.081887310844557,2.955885997885807,502.12175930716046,0.11058593873051636,0.8102082233216696,225.84120576568262,15.339192569584688,2.5193520585117586,239.5718881753483,85.40954173797789,0.38564298861841456,Healthy
112,27.920458373652348,5.433298394907454,7.5869731492718895,14.36809191303343,3.337207093927706,358.98514636601465,0.21602333239074795,0.8334117805520158,148.90514060616374,4.900363339219318,5.539381622782861,305.99070801965803,62.34741590914785,0.49244524375242077,Healthy
